id_encuesta,id_ticket,id_mesero,calificacion_servicio,comentario,sentimiento
31142,78041,43,3,Servicio regular,neutro
31143,78043,45,2,La atención no fue agradable,negativo
31144,78044,41,3,Servicio regular,neutro
31145,78045,44,3,Servicio regular,neutro
31146,78046,42,5,"Excelente atención, volveré",positivo
31147,78047,43,3,Servicio regular,neutro
31148,78048,46,4,"Buen servicio, todo rico",positivo
31149,78049,48,3,Servicio regular,neutro
31150,78050,42,4,"Buen servicio, todo rico",positivo
31151,78051,46,3,Servicio regular,neutro
31152,78053,12,3,Servicio regular,neutro
31153,78054,20,4,"Buen servicio, todo rico",positivo
31154,78056,24,4,"Buen servicio, todo rico",positivo
31155,78058,18,4,"Buen servicio, todo rico",positivo
31156,78060,22,4,"Buen servicio, todo rico",positivo
31157,78062,15,3,Servicio regular,neutro
31158,78064,15,3,Servicio regular,neutro
31159,78071,20,4,"Buen servicio, todo rico",positivo
31160,78075,16,3,Servicio regular,neutro
31161,78076,8,3,Servicio regular,neutro
31162,78077,11,4,"Buen servicio, todo rico",positivo
31163,78079,15,4,"Buen servicio, todo rico",positivo
31164,78080,20,4,"Buen servicio, todo rico",positivo
31165,78087,14,3,Servicio regular,neutro
31166,78089,3,3,Servicio regular,neutro
31167,78094,19,2,La atención no fue agradable,negativo
31168,78095,5,3,Servicio regular,neutro
31169,78099,21,4,"Buen servicio, todo rico",positivo
31170,78102,4,3,Servicio regular,neutro
31171,78103,16,4,"Buen servicio, todo rico",positivo
31172,78104,10,3,Servicio regular,neutro
31173,78105,16,3,Servicio regular,neutro
31174,78106,23,3,Servicio regular,neutro
31175,78108,14,3,Servicio regular,neutro
31176,78114,1,3,Servicio regular,neutro
31177,78115,4,3,Servicio regular,neutro
31178,78117,15,3,Servicio regular,neutro
31179,78121,6,4,"Buen servicio, todo rico",positivo
31180,78127,14,4,"Buen servicio, todo rico",positivo
31181,78128,17,3,Servicio regular,neutro
31182,78129,17,3,Servicio regular,neutro
31183,78130,21,4,"Buen servicio, todo rico",positivo
31184,78135,12,3,Servicio regular,neutro
31185,78137,15,3,Servicio regular,neutro
31186,78138,6,3,Servicio regular,neutro
31187,78141,2,4,"Buen servicio, todo rico",positivo
31188,78142,18,4,"Buen servicio, todo rico",positivo
31189,78145,19,3,Servicio regular,neutro
31190,78146,20,4,"Buen servicio, todo rico",positivo
31191,78148,15,3,Servicio regular,neutro
31192,78149,12,3,Servicio regular,neutro
31193,78151,6,4,"Buen servicio, todo rico",positivo
31194,78153,20,4,"Buen servicio, todo rico",positivo
31195,78156,23,3,Servicio regular,neutro
31196,78157,3,3,Servicio regular,neutro
31197,78158,14,4,"Buen servicio, todo rico",positivo
31198,78159,24,4,"Buen servicio, todo rico",positivo
31199,78164,9,3,Servicio regular,neutro
31200,78167,27,4,"Buen servicio, todo rico",positivo
31201,78168,25,4,"Buen servicio, todo rico",positivo
31202,78171,37,4,"Buen servicio, todo rico",positivo
31203,78174,33,3,Servicio regular,neutro
31204,78177,28,2,La atención no fue agradable,negativo
31205,78180,25,4,"Buen servicio, todo rico",positivo
31206,78181,27,5,"Excelente atención, volveré",positivo
31207,78189,25,4,"Buen servicio, todo rico",positivo
31208,78191,37,4,"Buen servicio, todo rico",positivo
31209,78192,39,4,"Buen servicio, todo rico",positivo
31210,78193,34,5,"Excelente atención, volveré",positivo
31211,78199,30,4,"Buen servicio, todo rico",positivo
31212,78200,30,5,"Excelente atención, volveré",positivo
31213,78201,37,4,"Buen servicio, todo rico",positivo
31214,78207,34,5,"Excelente atención, volveré",positivo
31215,78208,28,2,La atención no fue agradable,negativo
31216,78210,34,5,"Excelente atención, volveré",positivo
31217,78214,26,4,"Buen servicio, todo rico",positivo
31218,78218,31,4,"Buen servicio, todo rico",positivo
31219,78219,40,4,"Buen servicio, todo rico",positivo
31220,78220,37,4,"Buen servicio, todo rico",positivo
31221,78221,40,4,"Buen servicio, todo rico",positivo
31222,78223,27,4,"Buen servicio, todo rico",positivo
31223,78225,30,5,"Excelente atención, volveré",positivo
31224,78226,37,4,"Buen servicio, todo rico",positivo
31225,78227,28,3,Servicio regular,neutro
31226,78230,26,4,"Buen servicio, todo rico",positivo
31227,78231,37,5,"Excelente atención, volveré",positivo
31228,78233,38,4,"Buen servicio, todo rico",positivo
31229,78235,29,4,"Buen servicio, todo rico",positivo
31230,78239,27,4,"Buen servicio, todo rico",positivo
31231,78240,25,4,"Buen servicio, todo rico",positivo
31232,78246,40,4,"Buen servicio, todo rico",positivo
31233,78249,27,4,"Buen servicio, todo rico",positivo
31234,78253,29,3,Servicio regular,neutro
31235,78254,28,2,La atención no fue agradable,negativo
31236,78255,25,4,"Buen servicio, todo rico",positivo
31237,78258,27,4,"Buen servicio, todo rico",positivo
31238,78259,37,4,"Buen servicio, todo rico",positivo
31239,78270,44,4,"Buen servicio, todo rico",positivo
31240,78274,43,3,Servicio regular,neutro
31241,78278,45,2,La atención no fue agradable,negativo
31242,78280,47,4,"Buen servicio, todo rico",positivo
31243,78282,46,3,Servicio regular,neutro
31244,78283,45,2,La atención no fue agradable,negativo
31245,78286,45,3,Servicio regular,neutro
31246,78288,43,3,Servicio regular,neutro
31247,78289,45,3,Servicio regular,neutro
31248,78290,48,4,"Buen servicio, todo rico",positivo
31249,78291,44,4,"Buen servicio, todo rico",positivo
31250,78292,42,4,"Buen servicio, todo rico",positivo
31251,78295,41,3,Servicio regular,neutro
31252,78298,45,2,La atención no fue agradable,negativo
31253,78299,44,3,Servicio regular,neutro
31254,78307,42,4,"Buen servicio, todo rico",positivo
31255,78309,45,3,Servicio regular,neutro
31256,78312,43,4,"Buen servicio, todo rico",positivo
31257,78317,45,2,La atención no fue agradable,negativo
31258,78319,1,3,Servicio regular,neutro
31259,78320,7,4,"Buen servicio, todo rico",positivo
31260,78321,16,3,Servicio regular,neutro
31261,78323,16,3,Servicio regular,neutro
31262,78324,15,3,Servicio regular,neutro
31263,78326,10,3,Servicio regular,neutro
31264,78327,14,3,Servicio regular,neutro
31265,78330,13,4,"Buen servicio, todo rico",positivo
31266,78331,16,3,Servicio regular,neutro
31267,78332,11,4,"Buen servicio, todo rico",positivo
31268,78335,12,4,"Buen servicio, todo rico",positivo
31269,78337,20,4,"Buen servicio, todo rico",positivo
31270,78341,21,4,"Buen servicio, todo rico",positivo
31271,78342,22,3,Servicio regular,neutro
31272,78343,6,3,Servicio regular,neutro
31273,78345,13,3,Servicio regular,neutro
31274,78346,24,4,"Buen servicio, todo rico",positivo
31275,78355,22,4,"Buen servicio, todo rico",positivo
31276,78356,6,4,"Buen servicio, todo rico",positivo
31277,78358,8,3,Servicio regular,neutro
31278,78359,10,4,"Buen servicio, todo rico",positivo
31279,78364,2,5,"Excelente atención, volveré",positivo
31280,78366,14,3,Servicio regular,neutro
31281,78369,8,3,Servicio regular,neutro
31282,78371,16,4,"Buen servicio, todo rico",positivo
31283,78372,13,3,Servicio regular,neutro
31284,78373,13,4,"Buen servicio, todo rico",positivo
31285,78380,6,4,"Buen servicio, todo rico",positivo
31286,78381,8,4,"Buen servicio, todo rico",positivo
31287,78382,21,4,"Buen servicio, todo rico",positivo
31288,78387,16,3,Servicio regular,neutro
31289,78390,18,4,"Buen servicio, todo rico",positivo
31290,78391,12,4,"Buen servicio, todo rico",positivo
31291,78394,5,4,"Buen servicio, todo rico",positivo
31292,78402,10,4,"Buen servicio, todo rico",positivo
31293,78404,21,4,"Buen servicio, todo rico",positivo
31294,78407,20,5,"Excelente atención, volveré",positivo
31295,78410,13,3,Servicio regular,neutro
31296,78411,21,4,"Buen servicio, todo rico",positivo
31297,78412,6,3,Servicio regular,neutro
31298,78417,9,4,"Buen servicio, todo rico",positivo
31299,78419,11,4,"Buen servicio, todo rico",positivo
31300,78420,9,3,Servicio regular,neutro
31301,78424,9,4,"Buen servicio, todo rico",positivo
31302,78425,17,4,"Buen servicio, todo rico",positivo
31303,78426,10,3,Servicio regular,neutro
31304,78429,15,3,Servicio regular,neutro
31305,78430,8,3,Servicio regular,neutro
31306,78433,24,4,"Buen servicio, todo rico",positivo
31307,78434,4,3,Servicio regular,neutro
31308,78435,3,4,"Buen servicio, todo rico",positivo
31309,78439,21,4,"Buen servicio, todo rico",positivo
31310,78440,6,4,"Buen servicio, todo rico",positivo
31311,78442,12,3,Servicio regular,neutro
31312,78444,5,4,"Buen servicio, todo rico",positivo
31313,78447,11,4,"Buen servicio, todo rico",positivo
31314,78448,15,3,Servicio regular,neutro
31315,78449,22,4,"Buen servicio, todo rico",positivo
31316,78454,23,3,Servicio regular,neutro
31317,78455,35,3,Servicio regular,neutro
31318,78459,32,4,"Buen servicio, todo rico",positivo
31319,78460,26,4,"Buen servicio, todo rico",positivo
31320,78464,32,5,"Excelente atención, volveré",positivo
31321,78465,27,5,"Excelente atención, volveré",positivo
31322,78469,26,4,"Buen servicio, todo rico",positivo
31323,78470,39,5,"Excelente atención, volveré",positivo
31324,78471,40,4,"Buen servicio, todo rico",positivo
31325,78474,33,4,"Buen servicio, todo rico",positivo
31326,78478,38,3,Servicio regular,neutro
31327,78480,29,4,"Buen servicio, todo rico",positivo
31328,78483,31,3,Servicio regular,neutro
31329,78488,37,4,"Buen servicio, todo rico",positivo
31330,78489,32,5,"Excelente atención, volveré",positivo
31331,78490,36,3,Servicio regular,neutro
31332,78496,38,4,"Buen servicio, todo rico",positivo
31333,78497,35,5,"Excelente atención, volveré",positivo
31334,78501,25,5,"Excelente atención, volveré",positivo
31335,78502,25,5,"Excelente atención, volveré",positivo
31336,78506,38,4,"Buen servicio, todo rico",positivo
31337,78509,34,4,"Buen servicio, todo rico",positivo
31338,78510,31,4,"Buen servicio, todo rico",positivo
31339,78514,36,3,Servicio regular,neutro
31340,78517,39,4,"Buen servicio, todo rico",positivo
31341,78519,27,3,Servicio regular,neutro
31342,78520,36,3,Servicio regular,neutro
31343,78521,29,4,"Buen servicio, todo rico",positivo
31344,78525,29,3,Servicio regular,neutro
31345,78526,34,5,"Excelente atención, volveré",positivo
31346,78532,31,3,Servicio regular,neutro
31347,78533,34,4,"Buen servicio, todo rico",positivo
31348,78536,37,4,"Buen servicio, todo rico",positivo
31349,78539,35,4,"Buen servicio, todo rico",positivo
31350,78540,26,5,"Excelente atención, volveré",positivo
31351,78543,31,3,Servicio regular,neutro
31352,78544,39,4,"Buen servicio, todo rico",positivo
31353,78545,29,4,"Buen servicio, todo rico",positivo
31354,78548,39,5,"Excelente atención, volveré",positivo
31355,78552,31,3,Servicio regular,neutro
31356,78554,27,4,"Buen servicio, todo rico",positivo
31357,78555,28,3,Servicio regular,neutro
31358,78556,26,4,"Buen servicio, todo rico",positivo
31359,78558,37,4,"Buen servicio, todo rico",positivo
31360,78560,41,3,Servicio regular,neutro
31361,78562,44,4,"Buen servicio, todo rico",positivo
31362,78567,45,3,Servicio regular,neutro
31363,78569,47,4,"Buen servicio, todo rico",positivo
31364,78570,43,3,Servicio regular,neutro
31365,78572,41,3,Servicio regular,neutro
31366,78573,47,3,Servicio regular,neutro
31367,78574,47,4,"Buen servicio, todo rico",positivo
31368,78575,48,4,"Buen servicio, todo rico",positivo
31369,78577,45,3,Servicio regular,neutro
31370,78580,43,3,Servicio regular,neutro
31371,78582,46,4,"Buen servicio, todo rico",positivo
31372,78585,42,5,"Excelente atención, volveré",positivo
31373,78586,42,4,"Buen servicio, todo rico",positivo
31374,78587,48,4,"Buen servicio, todo rico",positivo
31375,78589,41,4,"Buen servicio, todo rico",positivo
31376,78590,48,3,Servicio regular,neutro
31377,78591,47,3,Servicio regular,neutro
31378,78592,47,4,"Buen servicio, todo rico",positivo
31379,78595,43,3,Servicio regular,neutro
31380,78597,43,3,Servicio regular,neutro
31381,78602,5,4,"Buen servicio, todo rico",positivo
31382,78604,10,4,"Buen servicio, todo rico",positivo
31383,78606,18,4,"Buen servicio, todo rico",positivo
31384,78607,7,3,Servicio regular,neutro
31385,78609,15,3,Servicio regular,neutro
31386,78611,9,3,Servicio regular,neutro
31387,78613,4,3,Servicio regular,neutro
31388,78614,10,3,Servicio regular,neutro
31389,78615,6,3,Servicio regular,neutro
31390,78616,22,4,"Buen servicio, todo rico",positivo
31391,78618,10,3,Servicio regular,neutro
31392,78619,15,3,Servicio regular,neutro
31393,78624,10,3,Servicio regular,neutro
31394,78626,17,3,Servicio regular,neutro
31395,78627,24,4,"Buen servicio, todo rico",positivo
31396,78629,2,4,"Buen servicio, todo rico",positivo
31397,78630,1,4,"Buen servicio, todo rico",positivo
31398,78634,2,5,"Excelente atención, volveré",positivo
31399,78638,9,3,Servicio regular,neutro
31400,78642,21,4,"Buen servicio, todo rico",positivo
31401,78654,11,4,"Buen servicio, todo rico",positivo
31402,78657,15,3,Servicio regular,neutro
31403,78668,14,3,Servicio regular,neutro
31404,78671,2,5,"Excelente atención, volveré",positivo
31405,78675,19,3,Servicio regular,neutro
31406,78677,1,3,Servicio regular,neutro
31407,78683,18,4,"Buen servicio, todo rico",positivo
31408,78685,16,3,Servicio regular,neutro
31409,78688,36,3,Servicio regular,neutro
31410,78691,32,5,"Excelente atención, volveré",positivo
31411,78700,26,5,"Excelente atención, volveré",positivo
31412,78703,27,4,"Buen servicio, todo rico",positivo
31413,78707,38,4,"Buen servicio, todo rico",positivo
31414,78708,35,4,"Buen servicio, todo rico",positivo
31415,78709,37,4,"Buen servicio, todo rico",positivo
31416,78711,30,4,"Buen servicio, todo rico",positivo
31417,78712,26,5,"Excelente atención, volveré",positivo
31418,78713,33,4,"Buen servicio, todo rico",positivo
31419,78714,26,4,"Buen servicio, todo rico",positivo
31420,78717,26,5,"Excelente atención, volveré",positivo
31421,78719,27,4,"Buen servicio, todo rico",positivo
31422,78721,39,4,"Buen servicio, todo rico",positivo
31423,78727,32,4,"Buen servicio, todo rico",positivo
31424,78729,29,4,"Buen servicio, todo rico",positivo
31425,78731,39,4,"Buen servicio, todo rico",positivo
31426,78734,41,3,Servicio regular,neutro
31427,78736,42,5,"Excelente atención, volveré",positivo
31428,78741,45,3,Servicio regular,neutro
31429,78743,44,4,"Buen servicio, todo rico",positivo
31430,78744,47,4,"Buen servicio, todo rico",positivo
31431,78745,41,2,La atención no fue agradable,negativo
31432,78746,45,3,Servicio regular,neutro
31433,78747,48,4,"Buen servicio, todo rico",positivo
31434,78750,41,3,Servicio regular,neutro
31435,78754,48,3,Servicio regular,neutro
31436,78755,43,3,Servicio regular,neutro
31437,78757,41,3,Servicio regular,neutro
31438,78759,41,2,La atención no fue agradable,negativo
31439,78760,43,3,Servicio regular,neutro
31440,78765,47,4,"Buen servicio, todo rico",positivo
31441,78767,41,3,Servicio regular,neutro
31442,78769,42,4,"Buen servicio, todo rico",positivo
31443,78771,43,4,"Buen servicio, todo rico",positivo
31444,78772,46,3,Servicio regular,neutro
31445,78779,22,4,"Buen servicio, todo rico",positivo
31446,78781,15,3,Servicio regular,neutro
31447,78782,2,4,"Buen servicio, todo rico",positivo
31448,78784,9,3,Servicio regular,neutro
31449,78787,9,4,"Buen servicio, todo rico",positivo
31450,78789,15,3,Servicio regular,neutro
31451,78790,23,4,"Buen servicio, todo rico",positivo
31452,78796,15,3,Servicio regular,neutro
31453,78797,3,4,"Buen servicio, todo rico",positivo
31454,78798,18,4,"Buen servicio, todo rico",positivo
31455,78802,10,4,"Buen servicio, todo rico",positivo
31456,78803,8,3,Servicio regular,neutro
31457,78806,20,4,"Buen servicio, todo rico",positivo
31458,78807,18,4,"Buen servicio, todo rico",positivo
31459,78808,2,4,"Buen servicio, todo rico",positivo
31460,78812,10,3,Servicio regular,neutro
31461,78813,8,3,Servicio regular,neutro
31462,78819,21,4,"Buen servicio, todo rico",positivo
31463,78821,4,3,Servicio regular,neutro
31464,78822,22,5,"Excelente atención, volveré",positivo
31465,78825,16,3,Servicio regular,neutro
31466,78826,12,3,Servicio regular,neutro
31467,78829,9,3,Servicio regular,neutro
31468,78830,21,4,"Buen servicio, todo rico",positivo
31469,78831,20,4,"Buen servicio, todo rico",positivo
31470,78833,1,3,Servicio regular,neutro
31471,78835,2,4,"Buen servicio, todo rico",positivo
31472,78842,5,3,Servicio regular,neutro
31473,78849,7,3,Servicio regular,neutro
31474,78850,1,3,Servicio regular,neutro
31475,78853,21,4,"Buen servicio, todo rico",positivo
31476,78855,15,3,Servicio regular,neutro
31477,78858,23,4,"Buen servicio, todo rico",positivo
31478,78860,20,5,"Excelente atención, volveré",positivo
31479,78862,10,4,"Buen servicio, todo rico",positivo
31480,78867,20,5,"Excelente atención, volveré",positivo
31481,78869,14,4,"Buen servicio, todo rico",positivo
31482,78871,23,3,Servicio regular,neutro
31483,78873,12,4,"Buen servicio, todo rico",positivo
31484,78875,3,3,Servicio regular,neutro
31485,78879,17,4,"Buen servicio, todo rico",positivo
31486,78880,10,3,Servicio regular,neutro
31487,78883,27,4,"Buen servicio, todo rico",positivo
31488,78886,33,3,Servicio regular,neutro
31489,78890,35,4,"Buen servicio, todo rico",positivo
31490,78892,29,4,"Buen servicio, todo rico",positivo
31491,78893,28,2,La atención no fue agradable,negativo
31492,78896,38,4,"Buen servicio, todo rico",positivo
31493,78897,29,5,"Excelente atención, volveré",positivo
31494,78901,31,3,Servicio regular,neutro
